Timestamp,Wind Speed (m/s),AC Power (MW),DC Power (MW),Generator Output (MW)
2025-06-25 00:00:00-06:00,10.167788395814311,280.977305115921,286.71153583257245,295.57890292017777
2025-06-25 00:05:00-06:00,10.494604288003924,293.78848808975374,299.7841715201569,309.0558469279968
2025-06-25 00:10:00-06:00,9.295190520602388,246.77146840761358,251.8076208240955,259.5954853856655
2025-06-25 00:15:00-06:00,11.68623142427791,340.500271831694,347.44925697111637,358.1951102795014
2025-06-25 00:20:00-06:00,9.60112904168765,258.7642584341558,264.0451616675059,272.21150687371744
2025-06-25 00:25:00-06:00,9.784640749055317,265.95791736296843,271.3856299622127,279.778999961044
2025-06-25 00:30:00-06:00,12.300205340164272,352.8,359.99999999999994,371.13402061855663
2025-06-25 00:35:00-06:00,12.220977387653743,352.8,359.99999999999994,371.13402061855663
2025-06-25 00:40:00-06:00,9.812413349890274,267.0466033156987,272.49653399561095,280.92426185114533
2025-06-25 00:45:00-06:00,10.924071476697401,310.6236018865381,316.96285906789603,326.7658340906145
2025-06-25 00:50:00-06:00,9.65127997134768,260.73017487682904,266.05119885390724,274.27958644732706
2025-06-25 00:55:00-06:00,11.462701827943391,331.7379116553809,338.50807311773565,348.9773949667378
2025-06-25 01:00:00-06:00,9.979428032265597,273.5935788648114,279.17712129062386,287.8114652480658
2025-06-25 01:05:00-06:00,12.371692794515758,352.8,359.99999999999994,371.13402061855663
2025-06-25 01:10:00-06:00,11.0371630595482,315.05679193428944,321.48652238192795,331.42940451745153
2025-06-25 01:15:00-06:00,10.324086076076021,287.10417418218003,292.96344304304085,302.0241680856091
2025-06-25 01:20:00-06:00,11.820013207812542,345.7445177462516,352.8005283125016,363.7118848582491
2025-06-25 01:25:00-06:00,12.532085766838234,352.8,359.99999999999994,371.13402061855663
2025-06-25 01:30:00-06:00,12.70295539934773,352.8,359.99999999999994,371.13402061855663
2025-06-25 01:35:00-06:00,14.051531934971866,352.8,359.99999999999994,371.13402061855663
2025-06-25 01:40:00-06:00,13.666564326880861,352.8,359.99999999999994,371.13402061855663
2025-06-25 01:45:00-06:00,10.829053469719849,306.8988960130181,313.1621387887939,322.84756576164324
2025-06-25 01:50:00-06:00,12.55262197397837,352.8,359.99999999999994,371.13402061855663
2025-06-25 01:55:00-06:00,12.81926953818048,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:00:00-06:00,11.529769362794482,334.36695902154366,341.19077451177924,351.7430665069889
2025-06-25 02:05:00-06:00,12.312677081319961,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:10:00-06:00,13.612152100036317,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:15:00-06:00,11.454761893241349,331.42666621506083,338.1904757296539,348.64997497902465
2025-06-25 02:20:00-06:00,11.875585339431014,347.9229453056957,355.0234135772406,366.0035191517944
2025-06-25 02:25:00-06:00,14.807521738298288,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:30:00-06:00,12.167938618229549,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:35:00-06:00,12.475069375102882,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:40:00-06:00,15.479557797248976,352.8,359.99999999999994,371.13402061855663
2025-06-25 02:45:00-06:00,15.094882130977435,352.8,359.99999999999994,371.13402061855663
