Timestamp,Wind Speed (m/s),AC Power (MW),DC Power (MW),Generator Output (MW)
2025-06-25 00:00:00-06:00,7.667098329843547,155.56994432811825,158.7448411511411,163.65447541354752
2025-06-25 00:05:00-06:00,11.519835317439757,283.99451058132524,289.79031691971966,298.7529040409481
2025-06-25 00:10:00-06:00,11.072495674162827,269.08318913876093,274.574682794654,283.06668329345774
2025-06-25 00:15:00-06:00,10.22085986989166,240.69532899638867,245.60747856774356,253.20358615231294
2025-06-25 00:20:00-06:00,10.96597544626241,265.5325148754137,270.95154579123846,279.3314905064314
2025-06-25 00:25:00-06:00,8.320293182546997,177.34310608489994,180.96235314785704,186.55912695655365
2025-06-25 00:30:00-06:00,12.04890085577054,300.0,306.1224489795919,315.5901535872082
2025-06-25 00:35:00-06:00,10.222184472039284,240.7394824013095,245.6525330625607,253.25003408511415
2025-06-25 00:40:00-06:00,10.418233322995475,247.27444409984918,252.3208613263767,260.124599305543
2025-06-25 00:45:00-06:00,10.232347097996923,241.07823659989748,245.9982006121403,253.6063923836498
2025-06-25 00:50:00-06:00,11.931489113025775,297.71630376752586,303.792146701557,313.18778010469794
2025-06-25 00:55:00-06:00,12.037640810183497,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:00:00-06:00,10.825356020570817,260.8452006856939,266.16857212825914,274.40058982294755
2025-06-25 01:05:00-06:00,10.76956241668928,258.98541388964264,264.2708304996354,272.4441551542633
2025-06-25 01:10:00-06:00,13.024215541709442,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:15:00-06:00,12.251726950084592,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:20:00-06:00,13.164611332592965,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:25:00-06:00,12.590073797054604,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:30:00-06:00,12.876020729124402,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:35:00-06:00,12.390488593810076,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:40:00-06:00,11.747138328961102,291.57127763203675,297.52171186942525,306.72341429837655
2025-06-25 01:45:00-06:00,12.893315256748956,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:50:00-06:00,12.910789102626236,300.0,306.1224489795919,315.5901535872082
2025-06-25 01:55:00-06:00,10.758182155400903,258.60607184669675,263.8837467823436,272.045099775612
2025-06-25 02:00:00-06:00,12.35106372083946,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:05:00-06:00,11.904474145609967,296.81580485366555,302.8732702588424,312.2404848029303
2025-06-25 02:10:00-06:00,10.427362218773165,247.57874062577218,252.63136798548183,260.44470926338334
2025-06-25 02:15:00-06:00,11.639882471959568,287.99608239865233,293.8735534680126,302.96242625568306
2025-06-25 02:20:00-06:00,13.342759087384437,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:25:00-06:00,13.098708131055202,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:30:00-06:00,14.535775528346196,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:35:00-06:00,14.01577353175725,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:40:00-06:00,13.270778138583966,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:45:00-06:00,12.321589584425041,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:50:00-06:00,14.168015751216485,300.0,306.1224489795919,315.5901535872082
2025-06-25 02:55:00-06:00,14.416347670767243,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:00:00-06:00,13.584916069110845,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:05:00-06:00,14.068048241949022,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:10:00-06:00,12.423283974656513,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:15:00-06:00,12.669962052386945,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:20:00-06:00,13.176469037527884,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:25:00-06:00,12.182922311324813,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:30:00-06:00,14.201565258797727,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:35:00-06:00,14.14448020986993,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:40:00-06:00,13.93347314523471,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:45:00-06:00,15.302316056900285,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:50:00-06:00,14.349167792126714,300.0,306.1224489795919,315.5901535872082
2025-06-25 03:55:00-06:00,13.362170293621576,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:00:00-06:00,12.10242548615191,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:05:00-06:00,13.567951885006856,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:10:00-06:00,14.312109287809255,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:15:00-06:00,14.331365246652311,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:20:00-06:00,13.690051061650712,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:25:00-06:00,15.211722184693029,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:30:00-06:00,15.126171754740907,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:35:00-06:00,14.847785024573433,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:40:00-06:00,15.740299192049719,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:45:00-06:00,16.616119873692867,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:50:00-06:00,14.451874148550312,300.0,306.1224489795919,315.5901535872082
2025-06-25 04:55:00-06:00,15.53235777922616,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:00:00-06:00,14.504455507625883,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:05:00-06:00,14.533956840763082,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:10:00-06:00,15.88537964421617,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:15:00-06:00,15.46121196527446,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:20:00-06:00,15.606626790293022,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:25:00-06:00,16.3141721840357,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:30:00-06:00,16.18095295956445,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:35:00-06:00,15.092265274801134,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:40:00-06:00,15.02328980078324,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:45:00-06:00,13.901222534644928,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:50:00-06:00,13.516034776523302,300.0,306.1224489795919,315.5901535872082
2025-06-25 05:55:00-06:00,15.081472877630157,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:00:00-06:00,16.08246547145227,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:05:00-06:00,16.00504317650832,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:10:00-06:00,13.65086588797152,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:15:00-06:00,14.693520093897533,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:20:00-06:00,16.645917245593242,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:25:00-06:00,13.107089863891924,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:30:00-06:00,16.74653090256518,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:35:00-06:00,14.71498956744694,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:40:00-06:00,15.218522583051774,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:45:00-06:00,14.29477225001528,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:50:00-06:00,14.783182716135299,300.0,306.1224489795919,315.5901535872082
2025-06-25 06:55:00-06:00,16.491226234383166,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:00:00-06:00,15.623229785610325,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:05:00-06:00,13.948953034677892,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:10:00-06:00,14.918320382353185,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:15:00-06:00,15.486183525825869,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:20:00-06:00,14.558354329644834,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:25:00-06:00,14.643983388330104,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:30:00-06:00,13.600859720789177,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:35:00-06:00,15.23344055809622,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:40:00-06:00,13.20288778903509,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:45:00-06:00,13.305513366895159,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:50:00-06:00,16.013723235289543,300.0,306.1224489795919,315.5901535872082
2025-06-25 07:55:00-06:00,13.288351469249596,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:00:00-06:00,13.760918112266804,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:05:00-06:00,13.732085534937777,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:10:00-06:00,12.358334571719555,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:15:00-06:00,16.698969295608514,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:20:00-06:00,12.780368219957195,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:25:00-06:00,12.658024457516046,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:30:00-06:00,11.957410589445482,298.5803529815161,304.67382957297565,314.0967315185316
2025-06-25 08:35:00-06:00,13.082538312855771,300.0,306.1224489795919,315.5901535872082
2025-06-25 08:40:00-06:00,13.359228831333397,300.0,306.1224489795919,315.5901535872082
